name,price,core_count,core_clock,boost_clock,tdp,graphics,smt,snapshot_date,microarchitecture
Intel Core i5-2500K,322.66,4,3.3,,95,Intel HD Graphics 3000,False,2023-10-21,
Intel Core i7-2600,130.88,4,3.4,,95,Intel HD Graphics 2000,True,2023-10-21,
AMD Ryzen 5 1400,110.0,4,3.2,3.4,65,,True,2023-10-21,
Intel Core i5-8500,184.47,6,3.0,4.1,65,Intel UHD Graphics 630,False,2023-10-21,
Intel Core i3-10105,99.95,4,3.7,4.4,65,Intel UHD Graphics 630,True,2023-10-21,
Intel Core i5-3570K,97.0,4,3.4,,77,Intel HD Graphics 4000,False,2023-10-21,
Intel Core i7-4790K,200.0,4,4.0,4.4,88,Intel HD Graphics 4600,True,2023-10-21,
AMD Ryzen 7 1800X,295.0,8,3.6,4.0,95,,True,2023-10-21,
Intel Core i9-10900X,610.0,10,3.7,4.7,165,,True,2023-10-21,
Intel Core i3-4150,48.0,2,3.5,,54,Intel HD Graphics 4400,True,2023-10-21,
Intel Core i3-6100,100.0,2,3.7,,51,Intel HD Graphics 530,True,2023-10-21,
Intel Xeon E5-2660,21.99,8,2.2,3.0,95,,True,2023-10-21,
AMD Ryzen 5 1600X,140.0,6,3.6,4.0,95,,True,2023-10-21,
AMD Ryzen 5 1500X,225.0,4,3.5,3.7,65,,True,2023-10-21,
Intel Core i5-4570,135.94,4,3.2,,84,Intel HD Graphics 4600,False,2023-10-21,
Intel Core i5-4690,87.99,4,3.5,3.9,84,Intel HD Graphics 4600,False,2023-10-21,
Intel Core i3-7350K,60.0,2,4.2,,60,Intel HD Graphics 630,True,2023-10-21,
AMD Ryzen 9 3950X,2147.03,16,3.5,4.7,105,,True,2023-10-21,
Intel Celeron G4930,76.0,2,3.2,,54,Intel UHD Graphics 610,False,2023-10-21,
Intel Core i7-9700KF,310.0,8,3.6,4.9,95,,False,2023-10-21,
Intel Core i5-9600KF,220.12,6,3.7,4.6,95,,False,2023-10-21,
AMD Ryzen 9 3900XT,450.0,12,3.8,4.7,105,,True,2023-10-21,
Intel Celeron G4900,48.59,2,3.1,,65,Intel UHD Graphics 610,False,2023-10-21,
Intel Celeron G5900,45.28,2,3.4,,58,Intel UHD Graphics 610,False,2023-10-21,
AMD Ryzen 5 2400G,135.0,4,3.6,3.9,65,Radeon Vega 11,True,2023-10-21,
Intel Celeron G6900,76.0,2,3.4,,46,Intel UHD Graphics 710,False,2023-10-21,
AMD Ryzen 3 2200G,150.0,4,3.5,3.7,65,Radeon Vega 8,False,2023-10-21,
Intel Core i7-11700KF,269.86,8,3.6,5.0,125,,True,2023-10-21,
Intel Core i7-11700,237.99,8,2.5,4.9,65,Intel UHD Graphics 750,True,2023-10-21,
Intel Core i3-9100F,115.0,4,3.6,4.2,65,,False,2023-10-21,
Intel Core i5-7500,125.95,4,3.4,3.8,65,Intel HD Graphics 630,False,2023-10-21,
Intel Core i5-7400,75.98,4,3.0,3.5,65,Intel HD Graphics 630,False,2023-10-21,
Intel Core i9-13900F,499.0,24,2.0,5.6,65,,True,2023-10-21,
AMD Athlon 3000G (14nm),69.44,2,3.5,,35,Radeon Vega 3,True,2023-10-21,
Intel Core i5-4690K,90.0,4,3.5,3.9,88,Intel HD Graphics 4600,False,2023-10-21,
Intel Core i5-8600K,213.0,6,3.6,4.3,95,Intel UHD Graphics 630,False,2023-10-21,
Intel Core i7-10700,243.73,8,2.9,4.8,65,Intel UHD Graphics 630,True,2023-10-21,
Intel Core i3-10100,111.1,4,3.6,4.3,65,Intel UHD Graphics 630,True,2023-10-21,
AMD Ryzen 5 1600 (12nm),114.99,6,3.2,3.6,65,,True,2023-10-21,
Intel Core 2 Duo E8400,27.55,2,3.0,,65,,False,2023-10-21,
Intel Core i7-9700,290.26,8,3.0,4.7,65,Intel HD Graphics 630,False,2023-10-21,
Intel Core i3-8100,110.0,4,3.6,,65,Intel UHD Graphics 630,False,2023-10-21,
Intel Core i5-12500,233.99,6,3.0,4.6,65,Intel UHD Graphics 770,True,2023-10-21,
Intel Core i9-10900KF,317.67,10,3.7,5.3,125,,True,2023-10-21,
AMD Ryzen 7 1700X,251.0,8,3.4,3.8,95,,True,2023-10-21,
Intel Core i9-9900KS,1989.0,8,4.0,5.0,127,Intel UHD Graphics 630,True,2023-10-21,
Intel Core i7-4790,144.5,4,3.6,4.0,84,Intel HD Graphics 4600,True,2023-10-21,
Intel Core i5-10600KF,175.99,6,4.1,4.8,125,,True,2023-10-21,
Intel Core i7-3770K,122.0,4,3.5,,77,Intel HD Graphics 4000,True,2023-10-21,
Intel Xeon E5-2687W V4,2429.89,12,3.0,3.5,160,,True,2023-10-21,
Intel Core i5-4460,82.46,4,3.2,3.4,84,Intel HD Graphics 4600,False,2023-10-21,
AMD Ryzen 7 1700,215.0,8,3.0,3.7,65,,True,2023-10-21,
Intel Core i7-9700F,305.18,8,3.0,4.7,65,,False,2023-10-21,
Intel Core i9-9980XE,2004.51,18,3.0,4.4,165,,True,2023-10-21,
Intel Core i7-4770K,145.0,4,3.5,3.9,84,Intel HD Graphics 4600,True,2023-10-21,
Intel Core i5-7600K,164.0,4,3.8,4.2,91,Intel HD Graphics 630,False,2023-10-21,
Intel Xeon E5-2699 V4,490.0,22,2.2,3.6,145,,True,2023-10-21,
Intel Xeon E5-2620 V3,46.19,6,2.4,3.2,85,,True,2023-10-21,
Intel Core i7-950,100.0,4,3.06,,130,,True,2023-10-21,
Intel Xeon E5-2650 V2,185.0,8,2.6,3.4,95,,True,2023-10-21,
Intel Pentium G4600,64.59,2,3.6,,51,Intel HD Graphics 630,True,2023-10-21,
Intel Pentium E2200,54.0,2,2.2,,65,,False,2023-10-21,
Intel Core i7-875K,379.98,4,2.93,,95,,True,2023-10-21,
Intel Pentium G645,83.0,2,2.9,,65,Intel HD Graphics 2500,False,2023-10-21,
AMD Athlon X2 340,120.0,2,3.2,,65,,False,2023-10-21,
Intel Xeon E5-1620 V4,186.52,4,3.5,3.8,140,,True,2023-10-21,
Intel Xeon E3-1275 V2,374.0,4,3.5,,77,Intel HD Graphics P4000,True,2023-10-21,
AMD Athlon II X3 435,159.94,3,2.9,,95,,False,2023-10-21,
Intel Core i7-6900K,355.06,8,3.2,3.7,140,,True,2023-10-21,
AMD A4-3400,134.09,2,2.7,,65,Radeon HD 6410D,False,2023-10-21,
Intel Xeon E3-1285 V6,949.95,4,4.1,4.5,79,Intel HD Graphics 630,True,2023-10-21,
Intel Core 2 Duo E7200,80.98,2,2.53,,65,,False,2023-10-21,
Intel Core i7-870,229.95,4,2.93,,95,,True,2023-10-21,
Intel Core 2 Extreme QX6700,605.64,4,2.66,,100,,False,2023-10-21,
Intel Xeon E5-2640,93.99,6,2.5,3.0,95,,True,2023-10-21,
Intel Xeon E5-2643 V2,398.95,6,3.5,3.8,130,,True,2023-10-21,
Intel Pentium G3470,94.0,2,3.6,,53,Intel HD Graphics,False,2023-10-21,
Intel Pentium G4620,249.95,2,3.7,,51,Intel HD Graphics 630,True,2023-10-21,
AMD A6-7470K,89.0,2,3.7,4.0,65,Radeon R5 (on die),False,2023-10-21,
Intel Xeon E3-1220 V5,354.97,4,3.0,3.5,80,,False,2023-10-21,
Intel Xeon E5-2603 V3,99.26,6,1.6,,85,,False,2023-10-21,
Intel Pentium G3460,64.48,2,3.5,,53,Intel HD Graphics,False,2023-10-21,
AMD Phenom II X4 830,59.58,4,2.8,,95,,False,2023-10-21,
Intel Core i3-3220T,120.0,2,2.8,,35,Intel HD Graphics 2500,True,2023-10-21,
Intel Pentium G3460,54.49,2,3.5,,53,Intel HD Graphics,False,2023-10-21,
Intel Xeon E-2174G,549.95,4,3.8,4.7,71,Intel HD Graphics P630,True,2023-10-21,
Intel Xeon E3-1220 V6,389.95,4,3.0,3.5,72,,False,2023-10-21,
Intel Core i3-3245,80.0,2,3.4,,55,Intel HD Graphics 4000,True,2023-10-21,
Intel Xeon E-2104G,327.81,4,3.2,,65,Intel HD Graphics P630,False,2023-10-21,
Intel Core i3-2125,152.0,2,3.3,,65,Intel HD Graphics 3000,True,2023-10-21,
Intel Xeon E5-2609 V4,304.29,8,1.7000000000000002,,85,,False,2023-10-21,
Intel Xeon E3-1225 V2,199.99,4,3.2,,77,Intel HD Graphics P4000,False,2023-10-21,
Intel Core 2 Duo E6400,129.94,2,2.13,,65,,False,2023-10-21,
Intel Celeron G530,68.0,2,2.4,,65,Intel HD Graphics,False,2023-10-21,
Intel Celeron 430,64.77,1,1.8,,35,,False,2023-10-21,
Intel Pentium G630T,75.0,2,2.3,,35,Intel HD Graphics,False,2023-10-21,
Intel Xeon E3-1240 V2,345.0,4,3.4,,69,,True,2023-10-21,
Intel Xeon E3-1275 V6,362.84,4,3.8,4.2,73,Intel HD Graphics P630,True,2023-10-21,
Intel Core i7-965 Extreme Edition,798.95,4,3.2,,130,,True,2023-10-21,
AMD A10-6700,83.22,4,3.7,,65,Radeon HD 8670D,False,2023-10-21,
Intel Core i5-7600T,147.91,4,2.8,3.7,35,Intel HD Graphics 630,False,2023-10-21,
Intel Xeon E-2274G,575.0,4,4.0,4.9,83,Intel HD Graphics P630,True,2023-10-21,
Intel Core 2 Quad Q8400,149.99,4,2.66,,95,,False,2023-10-21,
Intel Core i3-6100T,289.95,2,3.2,,35,Intel HD Graphics 530,True,2023-10-21,
AMD FX-8370,283.33,8,4.0,4.3,125,,False,2023-10-21,
Intel Xeon E5-2623 V3,229.95,4,3.0,3.5,105,,True,2023-10-21,
Intel Core i5-7500T,250.0,4,2.7,3.3,35,Intel HD Graphics 630,False,2023-10-21,
Intel Pentium E5300,59.49,2,2.6,,65,,False,2023-10-21,
Intel Core i5-8600,256.5,6,3.1,4.3,65,Intel UHD Graphics 630,False,2023-10-21,
Intel Core i7-860,198.25,4,2.8,,95,,True,2023-10-21,
AMD A4-6300B,49.95,2,3.7,3.9,65,Radeon HD 8370D,False,2023-10-21,
Intel Xeon E5-2643 V3,549.95,6,3.4,3.7,135,,True,2023-10-21,
AMD Athlon II X4 635,58.02,4,2.9,,95,,False,2023-10-21,
Intel Pentium G4560T,79.98,2,2.9,,35,Intel HD Graphics 610,True,2023-10-21,
Intel Xeon E5-2660 V3,198.95,10,2.6,3.3,105,,True,2023-10-21,
Intel Xeon E5-2470V2,529.95,10,2.4,3.2,95,,True,2023-10-21,
AMD A10-5800K,82.51,4,3.8,,100,Radeon HD 7660D,False,2023-10-21,
AMD Opteron 6328,715.1,8,3.2,3.8,115,,False,2023-10-21,
Intel Celeron 440,34.99,1,2.0,,35,,False,2023-10-21,
Intel Xeon E5-2609,57.99,4,2.4,,80,,False,2023-10-21,
Intel Xeon E3-1225 V5,295.0,4,3.3,3.7,80,Intel HD Graphics P530,False,2023-10-21,
Intel Xeon E3-1230,417.95,4,3.2,,80,,True,2023-10-21,
Intel Core i7-860S,100.0,4,2.53,,82,,True,2023-10-21,
Intel Xeon E-2124G,210.0,4,3.4,4.5,71,Intel HD Graphics P630,False,2023-10-21,
Intel Xeon E3-1275,376.99,4,3.4,,95,Intel HD Graphics,True,2023-10-21,
Intel Xeon E3-1245 V2,367.5,4,3.4,,77,Intel HD Graphics P4000,True,2023-10-21,
Intel Core 2 Extreme QX6850,449.95,4,3.0,,130,,False,2023-10-21,
Intel Core 2 Duo E6750,129.94,2,2.66,,65,,False,2023-10-21,
Intel Core 2 Extreme X6800,499.95,2,2.93,,75,,False,2023-10-21,
Intel Pentium G640T,84.88,2,2.4,,35,Intel HD Graphics,False,2023-10-21,
Intel Xeon E3-1270 V6,719.95,4,3.8,4.2,72,,True,2023-10-21,
Intel Pentium E5300,79.4,2,2.6,,65,,False,2023-10-21,
Intel Core i5-750S,125.0,4,2.4,,82,,False,2023-10-21,
Intel Xeon E3-1280 V6,562.0,4,3.9,4.2,72,,True,2023-10-21,
AMD Phenom II X4 975,172.56,4,3.6,,125,,False,2023-10-21,
Intel Xeon E5-2620 V3,149.94,6,2.4,3.2,85,,True,2023-10-21,
Intel Xeon E5-2630 V3,459.0,8,2.4,3.2,85,,True,2023-10-21,
Intel Xeon E3-1230 V2,289.95,4,3.3,,69,,True,2023-10-21,
Intel Celeron G3930,182.81,2,2.9,,51,Intel HD Graphics 610,False,2023-10-21,
Intel Xeon E3-1240 V6,498.95,4,3.7,4.1,72,,True,2023-10-21,
Intel Xeon E3-1225 V6,535.49,4,3.3,3.7,73,Intel HD Graphics P630,False,2023-10-21,
Intel Xeon E-2134,747.53,4,3.5,4.5,71,,True,2023-10-21,
Intel Core i3-7100T,110.2,2,3.4,,35,Intel HD Graphics 630,True,2023-10-21,
Intel Pentium G3470,61.57,2,3.6,,53,Intel HD Graphics,False,2023-10-21,
Intel Xeon E3-1230 V6,595.49,4,3.5,3.9,72,,True,2023-10-21,
Intel Core 2 Duo E4600,104.04,2,2.4,,65,,False,2023-10-21,
Intel Core 2 Duo E6850,98.95,2,3.0,,65,,False,2023-10-21,
Intel Xeon E-2126G,843.0,6,3.3,4.5,80,Intel HD Graphics P630,False,2023-10-21,
Intel Xeon E-2136,933.0,6,3.3,4.5,80,,True,2023-10-21,
Intel Core 2 Duo E6700,189.95,2,2.66,,65,,False,2023-10-21,
Intel Pentium E5300,79.4,2,2.6,,65,,False,2023-10-21,
Intel Xeon E3-1225 V6,395.0,4,3.3,3.7,73,Intel HD Graphics P630,False,2023-10-21,
AMD Opteron 6320,249.01,8,2.8,3.3,115,,False,2023-10-21,
Intel Core i5-7640X,225.4,4,4.0,4.2,112,,False,2023-10-21,
Intel Xeon E-2174G,535.27,4,3.8,4.7,71,Intel HD Graphics P630,True,2023-10-21,
Intel Xeon E3-1220 V6,398.95,4,3.0,3.5,72,,False,2023-10-21,
AMD Opteron 6320,235.6,8,2.8,3.3,115,,False,2023-10-21,
Intel Xeon E3-1245 V5,399.0,4,3.5,3.9,80,Intel HD Graphics P530,True,2023-10-21,
Intel Xeon E5-2603 V2,153.0,4,1.8,,80,,False,2023-10-21,
AMD Pro A10-7850B,152.77,4,3.7,4.0,95,Radeon R7 (on-die),False,2023-10-21,
Intel Core 2 Duo E8300,119.95,2,2.83,,65,,False,2023-10-21,
Intel Xeon E-2236,446.95,6,3.4,4.8,80,,True,2023-10-21,
Intel Core i3-7300T,125.36,2,3.5,,35,Intel HD Graphics 630,True,2023-10-21,
Intel Xeon E5-2603 V4,449.95,6,1.7000000000000002,,85,,False,2023-10-21,
Intel Pentium G870,77.0,2,3.1,,65,Intel HD Graphics,False,2023-10-21,
Intel Core 2 Duo E6420,149.94,2,2.13,,65,,False,2023-10-21,
Intel Core 2 Duo E6320,198.95,2,1.86,,65,,False,2023-10-21,
Intel Core 2 Duo E4300,70.0,2,1.8,,65,,False,2023-10-21,
AMD Opteron 6328,715.11,8,3.2,3.8,115,,False,2023-10-21,
Intel Xeon E5-2695 V3,498.95,14,2.3,3.3,120,,True,2023-10-21,
Intel Xeon E5-2637 V3,470.62,4,3.5,3.7,135,,True,2023-10-21,
Intel Pentium E6500,88.54,2,2.93,,65,,False,2023-10-21,
Intel Xeon E5-2620,77.0,6,2.0,,95,,True,2023-10-21,
Intel Core i5-7600T,229.95,4,2.8,3.7,35,Intel HD Graphics 630,False,2023-10-21,
Intel Xeon E3-1240 V5,288.24,4,3.5,3.9,80,,True,2023-10-21,
Intel Xeon E5-2665,420.71,8,2.4,3.1,115,,True,2023-10-21,
Intel Pentium G2140,45.0,2,3.3,,55,Intel HD Graphics,False,2023-10-21,
Intel Xeon E3-1245,245.0,4,3.3,,95,Intel HD Graphics,True,2023-10-21,
Intel Pentium G2120,52.0,2,3.1,,55,Intel HD Graphics,False,2023-10-21,
Intel Pentium G3430,61.57,2,3.3,,54,Intel HD Graphics,False,2023-10-21,
Intel Core i3-540,110.0,2,3.06,,73,Intel HD Graphics,True,2023-10-21,
Intel Core i5-670,127.01,2,3.46,,73,Intel HD Graphics,True,2023-10-21,
Intel Xeon E3-1235,219.0,4,3.2,,95,Intel HD Graphics,True,2023-10-21,
Intel Core 2 Quad Q9505,249.95,4,2.83,,95,,False,2023-10-21,
Intel Core 2 Quad Q9300,172.0,4,2.5,,95,,False,2023-10-21,
Intel Core i5-750,398.0,4,2.66,,95,,False,2023-10-21,
Intel Core 2 Duo E7600,169.95,2,3.06,,65,,False,2023-10-21,
Intel Core 2 Duo E6550,149.94,2,2.33,,65,,False,2023-10-21,
Intel Core 2 Duo E4400,108.0,2,2.0,,65,,False,2023-10-21,
Intel Celeron G540,69.98,2,2.5,,65,Intel HD Graphics,False,2023-10-21,
Intel Xeon E5-2603,98.95,4,1.8,,80,,False,2023-10-21,
Intel Core i5-660,255.29,2,3.33,,73,Intel HD Graphics,True,2023-10-21,
Intel Celeron E3300,64.78,2,2.5,,65,,False,2023-10-21,
Intel Pentium G6950,47.48,2,2.8,,73,Intel HD Graphics,False,2023-10-21,
Intel Xeon E3-1245 V6,589.95,4,3.7,4.1,73,Intel HD Graphics P630,True,2023-10-21,
Intel Core i3-7300T,125.36,2,3.5,,35,Intel HD Graphics 630,True,2023-10-21,
Intel Xeon E5-2640 V3,426.99,8,2.6,3.4,90,,True,2023-10-21,
Intel Core i3-2105,60.0,2,3.1,,65,Intel HD Graphics 3000,True,2023-10-21,
AMD Athlon II X4 620,59.49,4,2.6,,95,,False,2023-10-21,
Intel Xeon E3-1240 V6,230.0,4,3.7,4.1,72,,True,2023-10-21,
Intel Xeon E-2146G,962.69,6,3.5,4.5,80,Intel HD Graphics P630,True,2023-10-21,
Intel Core i5-7400,130.31,4,3.0,3.5,65,Intel HD Graphics 630,False,2023-10-21,
Intel Core i5-8500,184.47,6,3.0,4.1,65,Intel UHD Graphics 630,False,2023-10-21,
Intel Core i3-7100,85.72,2,3.9,,51,Intel HD Graphics 630,True,2023-10-21,
AMD Athlon II X4 630,52.6,4,2.8,,95,,False,2023-10-21,
Intel Core 2 Duo E7300,28.2,2,2.66,,65,,False,2023-10-21,
Intel Core i3-10320,134.0,4,3.8,4.6,65,Intel UHD Graphics 630,True,2023-10-21,
Intel Celeron G5920,39.99,2,3.5,,58,Intel UHD Graphics 610,False,2023-10-21,
Intel Xeon E3-1220 V3,100.99,4,3.1,3.5,80,,False,2023-10-21,
Intel Core i9-9900X,1229.95,10,3.5,4.4,165,,True,2023-10-21,
Intel Core i5-2380P,70.0,4,3.1,,95,,False,2023-10-21,
Intel Pentium Gold G6600,152.19,2,4.2,,58,Intel UHD Graphics 630,True,2023-10-21,
Intel Core i5-4570S,99.99,4,2.9,,65,Intel HD Graphics 4600,False,2023-10-21,
Intel Xeon E5-2695 V2,189.0,12,2.4,3.2,115,,True,2023-10-21,
Intel Pentium G4500,49.99,2,3.5,,51,Intel HD Graphics 530,False,2023-10-21,
Intel Xeon E3-1270 V3,420.0,4,3.5,3.9,80,,True,2023-10-21,
AMD A6-7400K,89.99,2,3.5,3.9,65,Radeon R5 (on die),False,2023-10-21,
Intel Celeron G3930,55.0,2,2.9,,51,Intel HD Graphics 610,False,2023-10-21,
Intel Xeon E-2136,395.82,6,3.3,4.5,80,,True,2023-10-21,
Intel Celeron G1610,37.0,2,2.6,,55,Intel HD Graphics,False,2023-10-21,
Intel Xeon E3-1230 V2,271.85,4,3.3,,69,,True,2023-10-21,
Intel Xeon E3-1230 V3,327.0,4,3.3,3.7,80,,True,2023-10-21,
AMD A10-7700K,132.86,4,3.4,3.8,95,Radeon R7 (on-die),False,2023-10-21,
Intel Core i7-960,345.0,4,3.2,,130,,True,2023-10-21,
Intel Core i7-4790T,179.88,4,2.7,3.9,45,,True,2023-10-21,
Intel Core i3-9300,189.99,4,3.7,4.3,62,Intel UHD Graphics 630,False,2023-10-21,
Intel Core 2 Duo E7500,99.63,2,2.93,,65,,False,2023-10-21,
Intel Xeon E-2236,435.0,6,3.4,4.8,80,,True,2023-10-21,
Intel Core i7-2600S,355.29,4,2.8,,65,Intel HD Graphics 2000,True,2023-10-21,
AMD Athlon II X4 640,74.79,4,3.0,,95,,False,2023-10-21,
Intel Core i5-3340,278.02,4,3.1,3.3,77,Intel HD Graphics 2500,False,2023-10-21,
Intel Core i5-3550,335.0,4,3.3,,77,Intel HD Graphics 2500,False,2023-10-21,
Intel Xeon E5-2640 V4,998.95,10,2.4,3.4,90,,True,2023-10-21,
Intel Core i5-650,100.0,2,3.2,,73,Intel HD Graphics,True,2023-10-21,
Intel Core i5-6600T,294.98,4,2.7,3.5,35,Intel HD Graphics 530,False,2023-10-21,
Intel Core i5-7500T,199.95,4,2.7,3.3,35,Intel HD Graphics 630,False,2023-10-21,
Intel Xeon E3-1230 V5,298.95,4,3.4,3.8,80,,True,2023-10-21,
Intel Core 2 Extreme QX6800,998.95,4,2.93,,100,,False,2023-10-21,
Intel Celeron G4920,69.95,2,3.2,,65,Intel UHD Graphics 610,False,2023-10-21,
Intel Pentium G3258,68.0,2,3.2,,53,Intel HD Graphics,False,2023-10-21,
Intel Core i5-750,81.0,4,2.66,,95,,False,2023-10-21,
AMD A6-9500,89.95,2,3.5,3.8,65,Radeon R5 (on die),False,2023-10-21,
Intel Core i7-7700T,390.0,4,2.9,3.8,35,Intel HD Graphics 630,True,2023-10-21,
Intel Core i7-3770S,206.0,4,3.1,,65,Intel HD Graphics 4000,True,2023-10-21,
Intel Core i9-7900X,1498.95,10,3.3,4.5,140,,True,2023-10-21,
Intel Core i5-7400T,119.0,4,2.4,3.0,35,Intel HD Graphics 630,False,2023-10-21,
Intel Pentium Gold G6605,47.98,2,4.3,,58,Intel UHD Graphics 630,True,2023-10-21,
Intel Core i3-3240,113.99,2,3.4,,55,Intel HD Graphics 2500,True,2023-10-21,
Intel Core i7-4770K,228.9,4,3.5,3.9,84,Intel HD Graphics 4600,True,2023-10-21,
AMD FX-6300,78.51,6,3.5,,95,,False,2023-10-21,
Intel Pentium G2020,34.99,2,2.9,,55,Intel HD Graphics,False,2023-10-21,
Intel Xeon E5-1620 V4,148.94,4,3.5,3.8,140,,True,2023-10-21,
Intel Core i3-4370,60.0,2,3.8,,54,Intel HD Graphics 4600,True,2023-10-21,
Intel Core i7-7740X,210.0,4,4.3,4.5,112,,True,2023-10-21,
Intel Xeon E5-1660 V2,504.07,6,3.7,4.0,130,,True,2023-10-21,
Intel Core i3-550,108.21,2,3.2,,73,Intel HD Graphics,True,2023-10-21,
Intel Pentium Gold G6500,89.99,2,4.1,,58,Intel UHD Graphics 630,True,2023-10-21,
Intel Xeon E-2176G,424.99,6,3.7,4.7,80,Intel HD Graphics P630,True,2023-10-21,
Intel Core i3-4130T,76.0,2,2.9,,35,Intel HD Graphics 4400,True,2023-10-21,
Intel Xeon E5-2667 V3,981.57,8,3.2,3.6,135,,True,2023-10-21,
Intel Core i7-3970X Extreme Edition,256.19,6,3.5,,150,,True,2023-10-21,
Intel Core i5-4690K,160.65,4,3.5,3.9,88,Intel HD Graphics 4600,False,2023-10-21,
Intel Xeon E5-4620,52.0,8,2.2,2.6,95,,True,2023-10-21,
Intel Core i9-7980XE,1698.95,18,2.6,4.4,165,,True,2023-10-21,
Intel Core i7-4770K,241.42,4,3.5,3.9,84,Intel HD Graphics 4600,True,2023-10-21,
Intel Xeon E5-2620 V4,259.99,8,2.1,3.0,85,,True,2023-10-21,
Intel Core i7-8700T,335.0,6,2.4,4.0,35,Intel UHD Graphics 630,True,2023-10-21,
Intel Xeon E5-2683 V4,865.49,16,2.1,3.0,120,,True,2023-10-21,
Intel Core i5-9600KF,309.95,6,3.7,4.6,95,,False,2023-10-21,
Intel Core i5-13500,247.98,14,2.5,4.8,65,Intel UHD Graphics 770,True,2023-10-21,
Intel Celeron G3920,489.95,2,2.6,,35,Intel HD Graphics 510,False,2023-10-21,
Intel Celeron G3900,93.48,2,2.8,,51,Intel HD Graphics 510,False,2023-10-21,
Intel Xeon E-2124,180.0,4,3.3,4.3,71,,False,2023-10-21,
Intel Core i7-5775C,905.0,4,3.3,3.7,65,Iris Pro Graphics 6200,True,2023-10-21,
Intel Core 2 Quad Q6600,361.83,4,2.4,,100,,False,2023-10-21,
Intel Core 2 Quad Q9550,286.27,4,2.83,,95,,False,2023-10-21,
Intel Xeon E3-1245 V6,629.95,4,3.7,4.1,73,Intel HD Graphics P630,True,2023-10-21,
Intel Xeon E5-2630L V3,410.0,8,1.8,2.9,55,,True,2023-10-21,
AMD A12-9800E,138.02,4,3.1,3.8,35,Radeon R7 (on-die),False,2023-10-21,
Intel Core i9-9940X,1205.04,14,3.3,4.4,165,,True,2023-10-21,
Intel Core i3-6300T,90.03,2,3.3,,35,Intel HD Graphics 530,True,2023-10-21,
AMD FX-4350,108.02,4,4.2,,125,,False,2023-10-21,
AMD A4-7300,268.64,2,3.8,4.0,65,Radeon HD 8470D,False,2023-10-21,
Intel Core i3-6100,209.95,2,3.7,,51,Intel HD Graphics 530,True,2023-10-21,
Intel Core i3-6320,130.0,2,3.9,,51,Intel HD Graphics 530,True,2023-10-21,
Intel Celeron 440,49.99,1,2.0,,35,,False,2023-10-21,
Intel Core i5-4570T,128.8,2,2.9,,35,Intel HD Graphics 4600,True,2023-10-21,
Intel Xeon E5-2670,184.91,8,2.6,3.3,115,,True,2023-10-21,
AMD A8-6500,226.79,4,3.5,,65,Radeon HD 8570D,False,2023-10-21,
Intel Core i7-7820X,498.95,8,3.6,4.5,140,,True,2023-10-21,
Intel Core i7-6800K,355.86,6,3.4,3.6,140,,True,2023-10-21,
Intel Xeon E3-1220,115.0,4,3.1,,80,,False,2023-10-21,
Intel Core 2 Duo E8400,76.98,2,3.0,,65,,False,2023-10-21,
Intel Xeon E5-2630 V4,409.57,10,2.2,3.1,85,,True,2023-10-21,
Intel Core i5-661,80.0,2,3.33,,87,Intel HD Graphics,True,2023-10-21,
AMD A10-7870K,324.6,4,3.9,4.1,95,Radeon R7 (on-die),False,2023-10-21,
AMD A10-9700E,247.98,4,3.0,3.5,35,Radeon R7 (on-die),False,2023-10-21,
Intel Xeon E-2276G,669.6,6,3.8,4.9,80,Intel HD Graphics P630,True,2023-10-21,
Intel Core i5-3330S,229.95,4,2.7,3.2,65,Intel HD Graphics 2500,False,2023-10-21,
Intel Pentium E2160,49.0,2,1.8,,65,,False,2023-10-21,
Intel Core i3-7100T,109.0,2,3.4,,35,Intel HD Graphics 630,True,2023-10-21,
Intel Xeon E3-1265L V3,398.95,4,2.5,3.7,45,Intel HD Graphics,True,2023-10-21,
Intel Core i5-7400T,78.02,4,2.4,3.0,35,Intel HD Graphics 630,False,2023-10-21,
Intel Xeon E5-2650L,149.94,8,1.8,2.3,70,,True,2023-10-21,
AMD A4-3300,89.95,2,2.5,,65,Radeon HD 6410D,False,2023-10-21,
Intel Core i3-560,60.0,2,3.333,,73,Intel HD Graphics,True,2023-10-21,
Intel Core 2 Extreme QX9650,152.52,4,3.0,,130,,False,2023-10-21,
Intel Pentium E6600,50.0,2,3.06,,65,,False,2023-10-21,
Intel Core i5-4690,147.91,4,3.5,3.9,84,Intel HD Graphics 4600,False,2023-10-21,
Intel Xeon E3-1241 V3,298.0,4,3.5,3.9,80,,True,2023-10-21,
Intel Core i9-9960X,1399.99,16,3.1,4.4,165,,True,2023-10-21,
Intel Core i7-3960X Extreme Edition,274.85,6,3.3,,130,,True,2023-10-21,
Intel Core 2 Extreme QX9775,1489.95,4,3.2,,150,,False,2023-10-21,
Intel Core i3-4340,60.0,2,3.6,,54,Intel HD Graphics 4600,True,2023-10-21,
AMD A10-6700,112.76,4,3.7,,65,Radeon HD 8670D,False,2023-10-21,
Intel Core i3-2120T,60.0,2,2.6,,35,Intel HD Graphics 2000,True,2023-10-21,
Intel Core i3-7320,102.9,2,4.1,,51,Intel HD Graphics 630,True,2023-10-21,
Intel Core i3-3250,70.0,2,3.5,,55,Intel HD Graphics 2500,True,2023-10-21,
